0.744867856241673	0.985236639414830
0.892267188231107	0.559477405987276
0.242603386279670	0.933591915842209
0.129596975837540	0.720343206000748
0.225067882127913	0.484038516812342
0.350013919000766	0.639031092681230
0.287084613146176	0.887636865889604
0.927488007179428	0.198736750098921
0.0513137568167955	0.395366273955210
0.592666755206387	0.992175302495305
0.162898900217732	0.402351616935948
0.838405769673030	0.658856481072931
0.167560930211271	0.901348123034512
0.502200615409473	0.995381776517886
0.999329479025719	0.653163281094690
0.355407151267881	0.108436427855515
0.0470777095488339	0.0361140307953560
0.213660585120799	0.618091239046974
0.397839124102705	0.567144361897996
0.333668180380295	0.961964657805326
0.229602531968198	0.746105469418888
0.936120177502068	0.662516098435082
0.683188784699983	0.523313318412010
0.962113795722863	0.259894281484397
0.437973177632798	0.961993766916173
0.940336654420907	0.540204037513520
0.00583432457237088	0.0302701634197687
0.610307030069875	0.696314463411127
0.801075756966120	0.519716157920878
0.232981533413648	0.0590305556644841
0.932468675920979	0.890036233228213
0.763262775333742	0.330202242514021
0.826449539702682	0.229701197871120
0.573463588604866	0.113948641995189
0.792581664120226	0.310922713453606
0.329041195839248	0.228432322135737
0.223461976125853	0.651997167217003
0.312386342019254	0.0661601245983268
0.584523478528556	0.275431379860917
0.829914141021523	0.281820237560867
0.290462491547268	0.880066259726056
0.402554392063123	0.444330358699235
0.862057298433146	0.755914120907961
0.614739550216400	0.603296375815349
0.991187788329793	0.783265937404036
0.203698875185622	0.113930638678426
0.827209084946655	0.978563885159978
0.675861618952774	0.848596675479549
0.248949470039808	0.0506464976705434
0.475785626569533	0.466201833790636
0.399075226726792	0.325653274948034
0.599438249091412	0.630205124999750
0.800522765803851	0.230299163777674
0.105068771291171	0.579884973281289
0.821442194126392	0.603156320439897
0.841086330045423	0.599879095832857
0.354506244400439	0.448427880383915
0.430069462615833	0.0354234606827885
0.572239218412685	0.513814835038277
0.700824730771237	0.407730161772637
0.742469756987280	0.108046036615559
0.757884150620785	0.459875628942314
0.389128763569227	0.450882753675830
0.429302484999838	0.551140335804419
0.956344657500659	0.805404317007998
0.572971367270484	0.700850072786061
0.849722054218674	0.872235503921598
0.276345316298223	0.0521921524289010
0.622323615152450	0.219681311405346
0.588361684613539	0.459642010111367
0.963468465806992	0.958533596129010
0.0859026949672510	0.790045356979438
0.500498891603951	0.451874609042501
0.521589676498055	0.333428186460866
0.0901660021689635	0.0590953126800806
0.904666479690125	0.740905302893588
0.884388938509860	0.506794524055503
0.438989666805590	0.199925413139355
0.781722612917166	0.427193551101288
0.148465022943408	0.168690278712271
0.619815927260871	0.751694590854687
0.260623679394421	0.368350841628801
0.445656211439575	0.941817795239884
0.843999511474936	0.0171725409107173
0.196204918731252	0.829055908778801
0.303851622777652	0.626590974955276
0.483294567734286	0.538746515157219
0.337812043871024	0.650507635380061
0.798485829521549	0.726629532306514
0.987487575189353	0.0944885639205785
0.159047554722395	0.877573934307660
0.236879783226055	0.0143621439459858
0.702236632667890	0.294302626846237
0.375471662697547	0.179914878504240
0.973704902674984	0.926294268197950
0.972305555688457	0.0681804368270346
0.643698049421405	0.581093227578492
0.860098876854161	0.637151222525225
0.401883398008086	0.651269264764942
0.631930797977457	0.864622012533553
